"","PercID","TargID","GroupID","known_either","FE_seen","FE_known","FE_verb","FE_num","FE_spat","FE_crea","FE_intra","FE_inter","FE_obs_verb","FE_obs_num","FE_obs_spat","FE_obs_crea","FE_obs_intra","FE_obs_inter","FE_humor","FE_attract","FE_symp","FE_STR","FE_LTR","FE_Match","FE_verb_acq","FE_num_acq","FE_spat_acq","FE_crea_acq","FE_intra_acq","FE_inter_acq","FE_obs_verb_acq","FE_obs_num_acq","FE_obs_spat_acq","FE_obs_crea_acq","FE_obs_intra_acq","FE_obs_inter_acq","FE_humor_acq","FE_attract_acq","FE_symp_acq","FE_STR_acq","FE_LTR_acq","FE_Match_acq"
"654","SD_3_02_M","SD_3_04_W",3,0,0,0,4,3,3,4,4,4,4,4,3,4,2,3,4,4,4,4,4,0,4,3,3,4,4,4,4,4,3,4,2,3,4,4,4,4,4,0
"655","SD_3_02_M","SD_3_05_W",3,0,0,0,4,2,2,3,3,3,4,2,2,2,2,2,4,4,4,4,5,1,4,2,2,3,3,3,4,2,2,2,2,2,4,4,4,4,5,1
"656","SD_3_02_M","SD_3_06_W",3,0,0,0,4,2,2,4,3,4,4,4,3,4,2,3,4,4,4,4,3,0,4,2,2,4,3,4,4,4,3,4,2,3,4,4,4,4,3,0
"657","SD_3_02_M","SD_3_07_W",3,0,0,0,2,4,4,2,2,2,4,4,4,3,4,4,2,2,3,4,2,0,2,4,4,2,2,2,4,4,4,3,4,4,2,2,3,4,2,0
"658","SD_3_02_M","SD_3_08_W",3,0,0,0,4,3,2,4,4,4,4,3,3,4,4,4,5,5,5,4,4,1,4,3,2,4,4,4,4,3,3,4,4,4,5,5,5,4,4,1
"659","SD_3_02_M","SD_3_09_W",3,0,0,0,3,2,2,3,3,3,4,5,4,3,2,2,2,2,2,4,1,0,3,2,2,3,3,3,4,5,4,3,2,2,2,2,2,4,1,0
"660","SD_3_02_M","SD_3_10_W",3,0,0,0,4,3,2,4,4,4,4,3,2,4,4,4,4,5,4,4,4,1,4,3,2,4,4,4,4,3,2,4,4,4,4,5,4,4,4,1
"661","SD_3_02_M","SD_3_11_W",3,0,0,0,2,4,4,2,2,2,4,4,4,4,2,4,1,1,1,1,1,0,2,4,4,2,2,2,4,4,4,4,2,4,1,1,1,1,1,0
"662","SD_3_02_M","SD_3_12_W",3,0,0,0,4,2,2,3,4,4,4,3,3,4,3,4,4,3,4,4,3,0,4,2,2,3,4,4,4,3,3,4,3,4,4,3,4,4,3,0
"663","SD_3_02_M","SD_3_13_W",3,0,0,0,5,3,3,4,4,4,5,3,2,4,3,4,4,3,3,2,3,0,5,3,3,4,4,4,5,3,2,4,3,4,4,3,3,2,3,0
"664","SD_3_02_M","SD_3_14_W",3,0,0,0,3,3,3,3,3,3,4,3,4,4,4,4,3,2,3,1,1,0,3,3,3,3,3,3,4,3,4,4,4,4,3,2,3,1,1,0
"665","SD_3_02_M","SD_3_01_W",3,0,0,0,5,4,3,3,4,3,4,3,3,4,4,4,4,4,4,4,4,1,5,4,3,3,4,3,4,3,3,4,4,4,4,4,4,4,4,1
"666","SD_3_02_W","SD_3_02_M",3,0,0,0,5,2,3,3,4,3,3,3,3,3,4,5,4,4,4,2,2,0,5,2,3,3,4,3,3,3,3,3,4,5,4,4,4,2,2,0
"667","SD_3_02_W","SD_3_01_M",3,0,0,0,4,4,4,3,4,3,4,4,4,4,4,3,3,3,5,1,1,0,4,4,4,3,4,3,4,4,4,4,4,3,3,3,5,1,1,0
"668","SD_3_02_W","SD_3_13_M",3,0,0,0,4,4,3,4,4,5,3,3,3,3,3,3,5,4,5,2,2,1,4,4,3,4,4,5,3,3,3,3,3,3,5,4,5,2,2,1
"669","SD_3_02_W","SD_3_12_M",3,0,0,0,4,3,3,3,4,4,3,3,3,3,3,3,3,4,4,3,1,0,4,3,3,3,4,4,3,3,3,3,3,3,3,4,4,3,1,0
"670","SD_3_02_W","SD_3_11_M",3,1,1,1,4,3,3,5,4,2,3,3,3,4,3,4,3,2,3,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"671","SD_3_02_W","SD_3_10_M",3,0,0,0,4,3,3,3,4,5,3,3,3,3,3,3,4,4,5,1,3,0,4,3,3,3,4,5,3,3,3,3,3,3,4,4,5,1,3,0
"672","SD_3_02_W","SD_3_09_M",3,0,0,0,3,4,4,4,3,4,3,3,3,3,3,3,2,1,1,1,1,0,3,4,4,4,3,4,3,3,3,3,3,3,2,1,1,1,1,0
"673","SD_3_02_W","SD_3_08_M",3,0,0,0,3,4,4,3,4,4,3,3,3,3,3,3,4,4,4,1,1,0,3,4,4,3,4,4,3,3,3,3,3,3,4,4,4,1,1,0
"674","SD_3_02_W","SD_3_07_M",3,0,0,0,3,4,4,3,4,3,3,3,3,3,3,3,3,4,4,2,2,0,3,4,4,3,4,3,3,3,3,3,3,3,3,4,4,2,2,0
"675","SD_3_02_W","SD_3_06_M",3,0,0,0,4,4,3,3,4,4,3,3,3,3,3,3,4,4,3,1,1,0,4,4,3,3,4,4,3,3,3,3,3,3,4,4,3,1,1,0
"676","SD_3_02_W","SD_3_05_M",3,0,0,0,4,2,2,4,4,4,3,3,3,3,3,3,3,4,4,1,1,0,4,2,2,4,4,4,3,3,3,3,3,3,3,4,4,1,1,0
"677","SD_3_02_W","SD_3_04_M",3,0,0,0,4,4,4,3,4,4,3,3,3,3,3,3,4,4,4,3,1,1,4,4,4,3,4,4,3,3,3,3,3,3,4,4,4,3,1,1
"678","SD_3_02_W","SD_3_03_M",3,0,0,0,4,4,4,3,4,4,3,3,3,3,3,3,4,4,4,3,1,1,4,4,4,3,4,4,3,3,3,3,3,3,4,4,4,3,1,1
"679","SD_3_03_M","SD_3_03_W",3,0,0,0,5,3,3,4,3,4,4,1,1,4,3,3,3,4,4,5,4,1,5,3,3,4,3,4,4,1,1,4,3,3,3,4,4,5,4,1
"680","SD_3_03_M","SD_3_04_W",3,0,0,0,5,3,3,4,3,5,5,1,1,3,2,4,4,5,4,5,4,1,5,3,3,4,3,5,5,1,1,3,2,4,4,5,4,5,4,1
"681","SD_3_03_M","SD_3_05_W",3,0,0,0,5,4,3,3,3,5,5,3,1,3,1,4,4,5,5,5,5,1,5,4,3,3,3,5,5,3,1,3,1,4,4,5,5,5,5,1
"682","SD_3_03_M","SD_3_06_W",3,0,0,0,4,2,3,4,4,4,5,3,1,3,4,4,5,4,5,5,5,1,4,2,3,4,4,4,5,3,1,3,4,4,5,4,5,5,5,1
"683","SD_3_03_M","SD_3_07_W",3,0,0,0,5,4,3,3,2,3,5,3,3,1,3,4,5,5,5,5,5,1,5,4,3,3,2,3,5,3,3,1,3,4,5,5,5,5,5,1
"684","SD_3_03_M","SD_3_08_W",3,0,0,0,4,5,4,3,3,4,5,4,4,1,1,3,4,5,4,5,5,1,4,5,4,3,3,4,5,4,4,1,1,3,4,5,4,5,5,1
"685","SD_3_03_M","SD_3_09_W",3,0,0,0,5,3,3,4,3,4,5,1,1,4,1,4,4,5,4,5,5,1,5,3,3,4,3,4,5,1,1,4,1,4,4,5,4,5,5,1
"686","SD_3_03_M","SD_3_10_W",3,0,0,0,5,3,3,4,4,4,5,3,1,3,4,4,5,5,5,5,5,1,5,3,3,4,4,4,5,3,1,3,4,4,5,5,5,5,5,1
"687","SD_3_03_M","SD_3_11_W",3,0,0,0,4,3,3,4,1,3,5,1,1,3,4,4,3,4,3,5,3,1,4,3,3,4,1,3,5,1,1,3,4,4,3,4,3,5,3,1
"688","SD_3_03_M","SD_3_12_W",3,0,0,0,5,3,3,4,4,4,5,2,1,3,3,4,5,4,4,5,4,1,5,3,3,4,4,4,5,2,1,3,3,4,5,4,4,5,4,1
"689","SD_3_03_M","SD_3_13_W",3,0,0,0,5,1,2,3,3,3,4,4,4,1,1,3,3,3,5,5,4,1,5,1,2,3,3,3,4,4,4,1,1,3,3,3,5,5,4,1
"690","SD_3_03_M","SD_3_14_W",3,0,0,0,5,3,3,4,3,4,4,1,1,3,3,3,4,4,4,5,4,1,5,3,3,4,3,4,4,1,1,3,3,3,4,4,4,5,4,1
"691","SD_3_03_M","SD_3_01_W",3,0,0,0,5,3,3,4,5,5,5,1,1,4,4,5,5,5,5,5,5,1,5,3,3,4,5,5,5,1,1,4,4,5,5,5,5,5,5,1
"692","SD_3_03_M","SD_3_02_W",3,0,0,0,5,3,3,3,4,4,5,3,2,1,3,4,5,5,5,5,5,1,5,3,3,3,4,4,5,3,2,1,3,4,5,5,5,5,5,1
"693","SD_3_03_W","SD_3_03_M",3,0,0,0,4,5,5,3,2,3,3,4,4,3,3,4,3,2,5,1,1,0,4,5,5,3,2,3,3,4,4,3,3,4,3,2,5,1,1,0
"694","SD_3_03_W","SD_3_02_M",3,1,1,1,5,5,5,3,3,4,5,5,5,3,3,3,4,3,5,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"695","SD_3_03_W","SD_3_01_M",3,1,1,1,5,5,5,5,3,4,5,5,5,5,3,3,5,4,5,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"696","SD_3_03_W","SD_3_13_M",3,0,0,0,3,4,4,3,3,4,3,3,3,2,2,3,4,1,5,1,1,0,3,4,4,3,3,4,3,3,3,2,2,3,4,1,5,1,1,0
"697","SD_3_03_W","SD_3_12_M",3,0,0,0,5,4,4,5,4,4,3,2,2,3,3,4,5,5,5,5,3,1,5,4,4,5,4,4,3,2,2,3,3,4,5,5,5,5,3,1
"698","SD_3_03_W","SD_3_11_M",3,0,0,0,4,5,5,4,3,3,2,3,2,3,3,3,4,2,4,1,1,0,4,5,5,4,3,3,2,3,2,3,3,3,4,2,4,1,1,0
"699","SD_3_03_W","SD_3_10_M",3,0,0,0,3,5,5,3,3,3,2,3,3,3,4,3,4,2,5,1,1,0,3,5,5,3,3,3,2,3,3,3,4,3,4,2,5,1,1,0
"700","SD_3_03_W","SD_3_09_M",3,0,1,0,4,4,4,5,3,3,1,1,1,1,1,1,2,4,4,2,1,0,4,4,4,5,3,3,1,1,1,1,1,1,2,4,4,2,1,0
"701","SD_3_03_W","SD_3_08_M",3,0,0,0,3,5,5,4,3,3,2,4,4,3,3,3,3,1,4,1,1,0,3,5,5,4,3,3,2,4,4,3,3,3,3,1,4,1,1,0
"702","SD_3_03_W","SD_3_07_M",3,0,0,0,4,5,5,4,4,4,2,3,3,3,4,4,4,4,4,4,2,0,4,5,5,4,4,4,2,3,3,3,4,4,4,4,4,4,2,0
"703","SD_3_03_W","SD_3_06_M",3,0,0,0,4,4,4,3,3,3,2,2,2,2,2,2,5,4,5,3,2,0,4,4,4,3,3,3,2,2,2,2,2,2,5,4,5,3,2,0
"704","SD_3_03_W","SD_3_05_M",3,0,0,0,4,4,4,5,4,4,2,2,2,2,3,3,4,4,4,4,3,1,4,4,4,5,4,4,2,2,2,2,3,3,4,4,4,4,3,1
"705","SD_3_03_W","SD_3_04_M",3,0,0,0,3,5,5,4,3,3,2,4,4,3,2,2,5,3,5,2,1,0,3,5,5,4,3,3,2,4,4,3,2,2,5,3,5,2,1,0
"706","SD_3_04_M","SD_3_04_W",3,0,0,0,5,3,2,4,3,4,5,4,1,2,2,4,4,4,4,4,2,1,5,3,2,4,3,4,5,4,1,2,2,4,4,4,4,4,2,1
"707","SD_3_04_M","SD_3_05_W",3,0,0,0,4,2,2,2,2,4,3,4,3,2,4,3,3,3,4,2,1,0,4,2,2,2,2,4,3,4,3,2,4,3,3,3,4,2,1,0
"708","SD_3_04_M","SD_3_06_W",3,0,0,0,4,2,2,4,2,4,4,3,4,3,2,3,5,4,5,4,3,1,4,2,2,4,2,4,4,3,4,3,2,3,5,4,5,4,3,1
"709","SD_3_04_M","SD_3_07_W",3,0,0,0,2,3,2,4,1,2,4,2,4,2,3,4,2,1,3,1,1,0,2,3,2,4,1,2,4,2,4,2,3,4,2,1,3,1,1,0
"710","SD_3_04_M","SD_3_08_W",3,0,0,0,4,5,4,3,3,4,4,5,5,1,1,3,4,5,5,5,5,1,4,5,4,3,3,4,4,5,5,1,1,3,4,5,5,5,5,1
"711","SD_3_04_M","SD_3_09_W",3,0,0,0,4,2,2,4,4,4,3,4,4,2,2,3,4,3,4,2,1,0,4,2,2,4,4,4,3,4,4,2,2,3,4,3,4,2,1,0
"712","SD_3_04_M","SD_3_10_W",3,0,0,0,4,2,2,4,5,4,3,4,4,2,1,2,2,3,3,1,1,0,4,2,2,4,5,4,3,4,4,2,1,2,2,3,3,1,1,0
"713","SD_3_04_M","SD_3_11_W",3,0,0,0,2,3,2,4,2,1,4,1,2,4,1,4,1,1,1,1,1,0,2,3,2,4,2,1,4,1,2,4,1,4,1,1,1,1,1,0
"714","SD_3_04_M","SD_3_12_W",3,0,0,0,3,2,2,2,3,3,2,4,4,3,1,1,4,2,1,1,1,0,3,2,2,2,3,3,2,4,4,3,1,1,4,2,1,1,1,0
"715","SD_3_04_M","SD_3_13_W",3,0,0,0,5,4,4,4,2,3,5,2,2,2,3,2,4,3,5,3,4,1,5,4,4,4,2,3,5,2,2,2,3,2,4,3,5,3,4,1
"716","SD_3_04_M","SD_3_14_W",3,0,0,0,4,2,2,4,3,4,1,4,4,1,3,2,5,2,4,2,1,0,4,2,2,4,3,4,1,4,4,1,3,2,5,2,4,2,1,0
"717","SD_3_04_M","SD_3_01_W",3,0,0,0,4,2,2,2,3,4,1,4,4,4,1,3,4,4,2,1,1,0,4,2,2,2,3,4,1,4,4,4,1,3,4,4,2,1,1,0
"718","SD_3_04_M","SD_3_02_W",3,0,0,0,2,4,4,2,2,2,3,4,4,3,4,4,4,3,4,3,2,1,2,4,4,2,2,2,3,4,4,3,4,4,4,3,4,3,2,1
"719","SD_3_04_M","SD_3_03_W",3,0,0,0,4,2,2,4,2,3,NA,4,4,2,4,2,4,2,4,3,2,0,4,2,2,4,2,3,NA,4,4,2,4,2,4,2,4,3,2,0
"720","SD_3_04_W","SD_3_04_M",3,0,0,0,4,5,4,2,2,3,2,4,3,1,1,3,3,2,4,1,3,1,4,5,4,2,2,3,2,4,3,1,1,3,3,2,4,1,3,1
"721","SD_3_04_W","SD_3_03_M",3,0,0,0,4,3,2,4,2,4,4,1,2,2,3,1,3,2,3,1,1,0,4,3,2,4,2,4,4,1,2,2,3,1,3,2,3,1,1,0
"722","SD_3_04_W","SD_3_02_M",3,0,0,0,2,4,3,2,2,2,4,3,1,3,2,4,3,2,3,1,1,0,2,4,3,2,2,2,4,3,1,3,2,4,3,2,3,1,1,0
"723","SD_3_04_W","SD_3_01_M",3,0,0,0,5,3,2,4,2,4,4,2,1,1,1,1,2,2,3,1,1,0,5,3,2,4,2,4,4,2,1,1,1,1,2,2,3,1,1,0
"724","SD_3_04_W","SD_3_13_M",3,0,0,0,4,4,3,2,4,4,2,1,1,2,2,2,4,2,4,1,1,0,4,4,3,2,4,4,2,1,1,2,2,2,4,2,4,1,1,0
"725","SD_3_04_W","SD_3_12_M",3,0,0,0,4,4,2,4,3,2,3,2,1,3,2,3,2,4,4,4,2,0,4,4,2,4,3,2,3,2,1,3,2,3,2,4,4,4,2,0
"726","SD_3_04_W","SD_3_11_M",3,0,0,0,4,3,2,4,2,3,4,1,1,2,2,3,2,3,4,2,3,0,4,3,2,4,2,3,4,1,1,2,2,3,2,3,4,2,3,0
"727","SD_3_04_W","SD_3_10_M",3,0,0,0,4,3,3,4,4,4,3,1,1,2,3,4,5,2,4,2,2,0,4,3,3,4,4,4,3,1,1,2,3,4,5,2,4,2,2,0
"728","SD_3_04_W","SD_3_09_M",3,0,0,0,4,3,3,4,2,2,2,1,1,1,3,4,2,3,2,1,1,0,4,3,3,4,2,2,2,1,1,1,3,4,2,3,2,1,1,0
"729","SD_3_04_W","SD_3_08_M",3,0,0,0,3,2,2,4,4,2,2,1,1,4,3,4,2,2,2,1,1,0,3,2,2,4,4,2,2,1,1,4,3,4,2,2,2,1,1,0
"730","SD_3_04_W","SD_3_07_M",3,0,0,0,4,2,4,4,2,4,2,1,1,3,2,3,3,3,3,2,2,0,4,2,4,4,2,4,2,1,1,3,2,3,3,3,3,2,2,0
"731","SD_3_04_W","SD_3_06_M",3,0,0,0,4,4,4,2,3,2,3,4,4,2,1,2,4,3,3,2,2,0,4,4,4,2,3,2,3,4,4,2,1,2,4,3,3,2,2,0
"732","SD_3_04_W","SD_3_05_M",3,0,0,0,4,3,3,4,3,4,2,1,1,2,1,4,4,3,4,3,2,1,4,3,3,4,3,4,2,1,1,2,1,4,4,3,4,3,2,1
"733","SD_3_05_M","SD_3_05_W",3,0,0,0,4,3,3,4,4,4,4,2,2,2,3,4,5,5,5,3,4,1,4,3,3,4,4,4,4,2,2,2,3,4,5,5,5,3,4,1
"734","SD_3_05_M","SD_3_06_W",3,0,1,0,4,4,3,5,2,3,3,3,3,5,4,3,4,3,4,2,2,0,4,4,3,5,2,3,3,3,3,5,4,3,4,3,4,2,2,0
"735","SD_3_05_M","SD_3_07_W",3,0,0,0,4,4,3,4,4,3,4,2,2,2,2,2,4,3,4,4,3,1,4,4,3,4,4,3,4,2,2,2,2,2,4,3,4,4,3,1
"736","SD_3_05_M","SD_3_08_W",3,0,0,0,4,4,3,4,4,4,4,3,3,4,3,4,5,5,5,4,4,1,4,4,3,4,4,4,4,3,3,4,3,4,5,5,5,4,4,1
"737","SD_3_05_M","SD_3_09_W",3,1,1,0,4,4,3,4,4,4,5,5,4,4,3,3,4,5,5,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"738","SD_3_05_M","SD_3_10_W",3,0,0,0,4,4,4,5,5,4,4,3,3,5,4,3,4,5,5,3,4,1,4,4,4,5,5,4,4,3,3,5,4,3,4,5,5,3,4,1
"739","SD_3_05_M","SD_3_11_W",3,0,0,0,4,4,3,3,4,3,3,3,2,3,4,3,4,2,2,2,2,0,4,4,3,3,4,3,3,3,2,3,4,3,4,2,2,2,2,0
"740","SD_3_05_M","SD_3_12_W",3,0,0,0,3,3,3,4,3,4,2,2,2,4,2,4,4,4,3,4,2,0,3,3,3,4,3,4,2,2,2,4,2,4,4,4,3,4,2,0
"741","SD_3_05_M","SD_3_13_W",3,0,0,0,5,3,3,4,3,4,5,2,2,4,3,3,3,4,4,4,3,1,5,3,3,4,3,4,5,2,2,4,3,3,3,4,4,4,3,1
"742","SD_3_05_M","SD_3_14_W",3,1,1,1,4,4,4,4,3,4,3,3,3,4,2,3,5,2,4,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"743","SD_3_05_M","SD_3_01_W",3,0,1,0,4,4,4,4,3,4,3,3,3,3,4,3,4,4,4,3,3,1,4,4,4,4,3,4,3,3,3,3,4,3,4,4,4,3,3,1
"744","SD_3_05_M","SD_3_02_W",3,0,0,0,3,5,5,5,4,3,2,4,4,4,3,2,3,3,4,3,3,1,3,5,5,5,4,3,2,4,4,4,3,2,3,3,4,3,3,1
"745","SD_3_05_M","SD_3_03_W",3,0,0,0,4,4,4,4,4,3,4,3,3,3,3,3,4,3,4,4,2,1,4,4,4,4,4,3,4,3,3,3,3,3,4,3,4,4,2,1
"746","SD_3_05_M","SD_3_04_W",3,0,0,0,4,4,4,4,4,4,3,3,2,2,3,3,4,3,4,3,2,1,4,4,4,4,4,4,3,3,2,2,3,3,4,3,4,3,2,1
"747","SD_3_05_W","SD_3_05_M",3,0,0,0,4,4,4,3,4,4,4,4,2,2,3,4,3,4,4,2,2,1,4,4,4,3,4,4,4,4,2,2,3,4,3,4,4,2,2,1
"748","SD_3_05_W","SD_3_04_M",3,0,0,0,3,5,5,3,3,3,3,4,4,3,3,3,3,3,4,2,2,0,3,5,5,3,3,3,3,4,4,3,3,3,3,3,4,2,2,0
"749","SD_3_05_W","SD_3_03_M",3,0,0,0,4,5,4,3,3,3,3,5,4,3,3,3,4,3,4,2,2,0,4,5,4,3,3,3,3,5,4,3,3,3,4,3,4,2,2,0
"750","SD_3_05_W","SD_3_02_M",3,0,0,0,4,3,3,3,3,3,4,3,3,3,3,3,3,2,3,1,1,0,4,3,3,3,3,3,4,3,3,3,3,3,3,2,3,1,1,0
"751","SD_3_05_W","SD_3_01_M",3,0,0,0,4,4,4,4,3,3,4,3,4,5,3,3,3,4,3,2,2,0,4,4,4,4,3,3,4,3,4,5,3,3,3,4,3,2,2,0
"752","SD_3_05_W","SD_3_13_M",3,0,0,0,4,3,2,3,4,4,3,3,2,3,4,4,4,2,4,2,2,0,4,3,2,3,4,4,3,3,2,3,4,4,4,2,4,2,2,0
"753","SD_3_05_W","SD_3_12_M",3,0,0,0,4,2,3,5,4,4,4,3,3,5,4,5,4,4,4,4,3,1,4,2,3,5,4,4,4,3,3,5,4,5,4,4,4,4,3,1
"754","SD_3_05_W","SD_3_11_M",3,0,0,0,4,3,4,5,4,4,3,3,4,4,3,3,3,3,3,2,2,0,4,3,4,5,4,4,3,3,4,4,3,3,3,3,3,2,2,0
"755","SD_3_05_W","SD_3_10_M",3,0,0,0,4,3,3,3,4,4,4,4,3,3,4,4,4,3,4,2,2,0,4,3,3,3,4,4,4,4,3,3,4,4,4,3,4,2,2,0
"756","SD_3_05_W","SD_3_09_M",3,0,0,0,4,3,3,4,3,3,4,3,3,3,3,3,2,4,3,2,2,0,4,3,3,4,3,3,4,3,3,3,3,3,2,4,3,2,2,0
"757","SD_3_05_W","SD_3_08_M",3,0,0,0,3,5,4,3,3,3,3,5,4,3,3,3,3,2,3,1,1,0,3,5,4,3,3,3,3,5,4,3,3,3,3,2,3,1,1,0
"758","SD_3_05_W","SD_3_07_M",3,0,0,0,3,3,3,4,4,4,3,3,3,3,3,3,4,3,4,2,2,0,3,3,3,4,4,4,3,3,3,3,3,3,4,3,4,2,2,0
"759","SD_3_05_W","SD_3_06_M",3,0,0,0,4,3,4,4,4,4,3,3,3,3,4,4,4,3,4,2,2,0,4,3,4,4,4,4,3,3,3,3,4,4,4,3,4,2,2,0
"760","SD_3_06_M","SD_3_06_W",3,0,0,0,4,3,2,4,5,5,4,3,3,2,3,4,4,3,5,2,1,0,4,3,2,4,5,5,4,3,3,2,3,4,4,3,5,2,1,0
"761","SD_3_06_M","SD_3_07_W",3,0,0,0,2,4,4,3,4,4,4,5,3,3,2,2,4,5,4,4,2,1,2,4,4,3,4,4,4,5,3,3,2,2,4,5,4,4,2,1
"762","SD_3_06_M","SD_3_08_W",3,0,0,0,2,5,5,2,4,3,4,5,5,3,3,2,4,4,4,4,4,1,2,5,5,2,4,3,4,5,5,3,3,2,4,4,4,4,4,1
"763","SD_3_06_M","SD_3_09_W",3,0,0,0,2,4,2,5,5,5,4,2,2,3,5,5,3,2,4,2,4,1,2,4,2,5,5,5,4,2,2,3,5,5,3,2,4,2,4,1
"764","SD_3_06_M","SD_3_10_W",3,0,0,0,5,3,3,4,4,2,5,2,2,4,4,1,3,5,5,5,5,1,5,3,3,4,4,2,5,2,2,4,4,1,3,5,5,5,5,1
"765","SD_3_06_M","SD_3_11_W",3,0,0,0,5,2,2,5,4,2,4,3,3,5,4,4,2,2,3,1,1,0,5,2,2,5,4,2,4,3,3,5,4,4,2,2,3,1,1,0
"766","SD_3_06_M","SD_3_12_W",3,0,0,0,2,2,2,2,2,4,4,4,4,4,2,2,2,1,1,1,1,0,2,2,2,2,2,4,4,4,4,4,2,2,2,1,1,1,1,0
"767","SD_3_06_M","SD_3_13_W",3,0,0,0,5,4,4,2,4,3,4,4,3,2,2,4,2,2,4,1,1,0,5,4,4,2,4,3,4,4,3,2,2,4,2,2,4,1,1,0
"768","SD_3_06_M","SD_3_14_W",3,0,0,0,3,3,3,3,4,4,4,3,5,3,4,4,3,2,4,2,2,0,3,3,3,3,4,4,4,3,5,3,4,4,3,2,4,2,2,0
"769","SD_3_06_M","SD_3_01_W",3,0,0,0,2,4,3,4,5,5,4,2,4,4,5,5,3,5,4,2,2,1,2,4,3,4,5,5,4,2,4,4,5,5,3,5,4,2,2,1
"770","SD_3_06_M","SD_3_02_W",3,0,0,0,3,4,4,2,3,2,4,3,4,4,3,4,3,1,3,1,1,0,3,4,4,2,3,2,4,3,4,4,3,4,3,1,3,1,1,0
"771","SD_3_06_M","SD_3_03_W",3,0,0,0,4,2,1,2,3,2,4,4,4,3,4,2,3,2,3,1,1,0,4,2,1,2,3,2,4,4,4,3,4,2,3,2,3,1,1,0
"772","SD_3_06_M","SD_3_04_W",3,0,0,0,5,4,2,2,3,3,5,3,4,4,3,3,4,2,4,1,1,0,5,4,2,2,3,3,5,3,4,4,3,3,4,2,4,1,1,0
"773","SD_3_06_M","SD_3_05_W",3,0,0,0,3,4,3,3,3,4,3,3,3,4,4,2,3,3,3,3,2,0,3,4,3,3,3,4,3,3,3,4,4,2,3,3,3,3,2,0
"774","SD_3_06_W","SD_3_06_M",3,0,0,0,4,5,4,3,3,4,5,4,4,3,2,4,4,4,5,4,3,1,4,5,4,3,3,4,5,4,4,3,2,4,4,4,5,4,3,1
"775","SD_3_06_W","SD_3_05_M",3,0,1,0,3,3,4,3,2,2,4,3,2,2,3,3,2,2,3,2,1,0,3,3,4,3,2,2,4,3,2,2,3,3,2,2,3,2,1,0
"776","SD_3_06_W","SD_3_04_M",3,0,0,0,4,5,5,4,3,3,3,5,5,4,3,2,4,3,4,3,3,0,4,5,5,4,3,3,3,5,5,4,3,2,4,3,4,3,3,0
"777","SD_3_06_W","SD_3_03_M",3,0,0,0,4,5,4,2,3,4,3,4,3,2,3,3,4,2,5,2,2,0,4,5,4,2,3,4,3,4,3,2,3,3,4,2,5,2,2,0
"778","SD_3_06_W","SD_3_02_M",3,0,0,0,5,4,3,2,2,3,4,3,3,3,2,4,3,3,3,3,3,0,5,4,3,2,2,3,4,3,3,3,2,4,3,3,3,3,3,0
"779","SD_3_06_W","SD_3_01_M",3,0,0,0,5,4,NA,3,4,4,3,2,3,3,3,4,4,4,5,2,2,0,5,4,NA,3,4,4,3,2,3,3,3,4,4,4,5,2,2,0
"780","SD_3_06_W","SD_3_13_M",3,0,0,0,4,3,3,4,4,4,4,3,2,4,4,4,4,2,4,2,3,0,4,3,3,4,4,4,4,3,2,4,4,4,4,2,4,2,3,0
"781","SD_3_06_W","SD_3_12_M",3,0,1,0,5,3,4,5,4,5,4,4,3,5,3,4,5,5,5,5,4,0,5,3,4,5,4,5,4,4,3,5,3,4,5,5,5,5,4,0
"782","SD_3_06_W","SD_3_11_M",3,0,0,0,3,4,3,3,3,3,4,3,3,2,2,5,2,3,3,2,2,0,3,4,3,3,3,3,4,3,3,2,2,5,2,3,3,2,2,0
"783","SD_3_06_W","SD_3_10_M",3,0,0,0,5,4,3,3,3,4,4,3,3,2,3,3,5,3,5,2,3,0,5,4,3,3,3,4,4,3,3,2,3,3,5,3,5,2,3,0
"784","SD_3_06_W","SD_3_09_M",3,0,0,0,4,2,3,4,2,3,4,3,3,2,4,4,3,3,3,3,1,0,4,2,3,4,2,3,4,3,3,2,4,4,3,3,3,3,1,0
"785","SD_3_06_W","SD_3_08_M",3,0,0,0,3,2,3,4,4,4,3,2,3,4,3,4,2,2,4,1,1,0,3,2,3,4,4,4,3,2,3,4,3,4,2,2,4,1,1,0
"786","SD_3_06_W","SD_3_07_M",3,0,0,0,4,3,2,3,2,3,3,4,3,4,4,4,3,4,3,3,2,0,4,3,2,3,2,3,3,4,3,4,4,4,3,4,3,3,2,0
"787","SD_3_07_M","SD_3_07_W",3,0,0,0,2,4,3,5,4,2,4,4,3,4,2,4,4,3,5,4,2,0,2,4,3,5,4,2,4,4,3,4,2,4,4,3,5,4,2,0
